init
0 0 [4054.0, 3941.0, 4052.75, 3940.25]
0 1 [3044.5, 3259.25, 3035.75, 3253.5]
1 0 [3311.75, 3435.25, 3316.0, 3438.25]
1 1 [5001.5, 5021.25, 5009.5, 5027.75]
0 0 [4051.5, 3938.5, 4050.25, 3938.0]
0 1 [3041.75, 3256.5, 3033.25, 3250.5]
1 0 [3309.25, 3433.0, 3313.5, 3435.75]
1 1 [5002.0, 5022.0, 5010.0, 5028.25]
0 0 [4054.0, 3941.25, 4052.75, 3940.5]
0 1 [3044.5, 3259.25, 3035.75, 3253.25]
1 0 [3312.0, 3436.0, 3316.5, 3438.75]
1 1 [5002.0, 5022.0, 5010.0, 5028.25]
0 0 [4053.5, 3940.5, 4052.25, 3940.0]
0 1 [3043.25, 3257.75, 3034.5, 3251.75]
1 0 [3310.25, 3434.0, 3314.5, 3437.0]
1 1 [5001.5, 5021.75, 5009.75, 5028.0]
0 0 [4055.25, 3942.25, 4054.0, 3941.5]
0 1 [3044.5, 3259.5, 3035.75, 3253.5]
1 0 [3312.5, 3436.0, 3316.75, 3439.0]
1 1 [5002.75, 5022.75, 5011.0, 5029.0]
0 0 [4052.25, 3939.25, 4051.0, 3938.5]
0 1 [3042.75, 3257.25, 3034.0, 3251.5]
1 0 [3308.5, 3432.25, 3312.75, 3435.25]
1 1 [5001.0, 5021.0, 5009.0, 5027.25]
0 0 [4053.0, 3940.25, 4051.75, 3939.25]
0 1 [3043.0, 3258.0, 3034.25, 3252.0]
1 0 [3311.25, 3435.0, 3315.5, 3438.0]
1 1 [5002.75, 5022.75, 5010.75, 5029.25]
0 0 [4053.5, 3940.75, 4052.25, 3939.75]
0 1 [3043.25, 3257.75, 3034.5, 3252.0]
1 0 [3309.25, 3433.0, 3313.75, 3436.0]
1 1 [5000.0, 5020.0, 5008.25, 5026.25]
0 0 [4052.5, 3939.75, 4051.0, 3938.75]
0 1 [3041.75, 3256.25, 3033.0, 3250.5]
1 0 [3310.5, 3434.25, 3314.75, 3437.25]
1 1 [5001.5, 5021.75, 5009.75, 5028.0]
0 0 [4054.25, 3941.25, 4053.0, 3940.75]
0 1 [3044.25, 3258.75, 3035.5, 3253.0]
1 0 [3311.5, 3435.25, 3315.75, 3438.25]
1 1 [4998.75, 5018.75, 5006.75, 5025.0]
0 0 [4051.75, 3939.0, 4050.5, 3938.0]
0 1 [3042.25, 3257.0, 3033.5, 3251.0]
1 0 [3307.75, 3431.5, 3312.0, 3434.25]
1 1 [5002.75, 5022.75, 5011.0, 5029.25]
0 0 [4054.75, 3941.75, 4053.5, 3941.0]
0 1 [3044.25, 3258.75, 3035.5, 3253.0]
1 0 [3312.0, 3435.75, 3316.5, 3438.75]
1 1 [5002.0, 5022.0, 5010.25, 5028.5]
0 0 [4051.5, 3938.75, 4050.25, 3937.75]
0 1 [3041.25, 3255.75, 3032.5, 3250.0]
1 0 [3309.25, 3433.0, 3313.5, 3436.0]
1 1 [5000.0, 5020.0, 5008.0, 5026.25]
0 0 [4053.0, 3940.0, 4051.75, 3939.0]
0 1 [3042.5, 3257.5, 3034.0, 3251.75]
1 0 [3311.75, 3435.25, 3316.0, 3438.25]
1 1 [5001.75, 5021.75, 5009.75, 5028.0]
0 0 [4052.0, 3939.25, 4050.75, 3938.25]
0 1 [3042.5, 3257.25, 3033.75, 3251.5]
1 0 [3310.0, 3433.75, 3314.5, 3436.5]
1 1 [5001.75, 5021.5, 5009.75, 5028.0]
0 0 [4053.0, 3940.0, 4051.75, 3939.25]
0 1 [3041.25, 3256.25, 3032.75, 3250.5]
1 0 [3311.5, 3435.25, 3315.75, 3438.25]
1 1 [5003.25, 5023.25, 5011.25, 5029.5]
0 0 [4054.5, 3941.5, 4053.5, 3941.0]
0 1 [3044.0, 3258.75, 3035.25, 3252.75]
1 0 [3309.75, 3433.5, 3314.0, 3436.5]
1 1 [5001.25, 5021.25, 5009.25, 5027.5]
0 0 [4052.0, 3939.25, 4050.75, 3938.5]
0 1 [3043.75, 3258.5, 3035.0, 3252.75]
1 0 [3310.0, 3433.75, 3314.25, 3436.75]
1 1 [5003.0, 5023.0, 5011.0, 5029.25]
0 0 [4054.0, 3941.0, 4052.75, 3940.5]
0 1 [3045.25, 3260.0, 3036.5, 3254.0]
1 0 [3312.5, 3436.0, 3316.75, 3439.0]
1 1 [5000.75, 5020.75, 5008.75, 5027.0]
0 0 [4050.75, 3938.0, 4049.75, 3937.25]
0 1 [3042.25, 3256.75, 3033.5, 3251.0]
1 0 [3310.25, 3434.0, 3314.5, 3437.0]
1 1 [5003.5, 5023.75, 5011.75, 5030.0]
0 0 [4054.75, 3942.0, 4053.5, 3941.0]
0 1 [3044.75, 3259.5, 3036.25, 3253.75]
1 0 [3312.25, 3436.0, 3316.5, 3439.0]
1 1 [5002.0, 5022.0, 5010.25, 5028.25]
0 0 [4052.5, 3939.5, 4051.25, 3938.75]
0 1 [3044.5, 3259.25, 3035.75, 3253.5]
1 0 [3309.75, 3433.5, 3314.0, 3436.25]
1 1 [5002.5, 5022.5, 5010.5, 5028.75]
0 0 [4054.75, 3941.75, 4053.5, 3941.0]
0 1 [3044.0, 3259.0, 3035.25, 3253.0]
1 0 [3312.75, 3436.75, 3317.25, 3439.5]
1 1 [5003.75, 5023.75, 5012.0, 5030.25]
0 0 [4054.25, 3941.25, 4053.0, 3940.5]
0 1 [3043.5, 3258.25, 3035.0, 3252.25]
1 0 [3311.25, 3435.0, 3315.75, 3437.75]
1 1 [5002.75, 5022.5, 5010.75, 5029.0]
0 0 [4052.75, 3939.75, 4051.5, 3939.0]
0 1 [3043.0, 3258.0, 3034.25, 3252.0]
1 0 [3312.5, 3436.25, 3316.5, 3439.25]
1 1 [5001.75, 5021.75, 5009.75, 5028.0]
0 0 [4054.0, 3941.25, 4053.0, 3940.5]
0 1 [3043.5, 3258.25, 3034.75, 3252.25]
1 0 [3311.0, 3434.5, 3315.25, 3437.5]
1 1 [5000.5, 5020.25, 5008.5, 5026.75]
0 0 [4052.5, 3939.75, 4051.25, 3939.0]
0 1 [3042.75, 3257.5, 3034.0, 3251.5]
1 0 [3311.25, 3435.0, 3315.25, 3438.0]
1 1 [5002.75, 5022.75, 5010.75, 5029.0]
0 0 [4054.5, 3941.75, 4053.25, 3941.0]
0 1 [3045.0, 3259.5, 3036.25, 3253.75]
1 0 [3310.75, 3434.5, 3315.25, 3437.5]
1 1 [5000.25, 5020.25, 5008.5, 5026.75]
0 0 [4051.0, 3938.0, 4049.75, 3937.25]
0 1 [3043.25, 3258.25, 3034.75, 3252.25]
1 0 [3311.75, 3435.5, 3316.0, 3438.5]
1 1 [5004.0, 5024.0, 5012.25, 5030.5]
0 0 [4054.5, 3941.75, 4053.5, 3941.0]
0 1 [3045.25, 3260.0, 3036.5, 3254.25]
1 0 [3312.75, 3436.75, 3317.0, 3439.5]
1 1 [5003.25, 5023.5, 5011.5, 5030.0]
0 0 [4053.0, 3940.25, 4051.75, 3939.5]
0 1 [3043.75, 3258.25, 3035.0, 3252.5]
1 0 [3310.5, 3434.25, 3314.75, 3437.0]
1 1 [5002.5, 5022.75, 5010.5, 5029.25]
0 0 [4054.75, 3941.75, 4053.25, 3941.0]
0 1 [3043.25, 3258.25, 3034.5, 3252.25]
1 0 [3312.75, 3436.5, 3317.0, 3439.5]
1 1 [5003.25, 5023.75, 5011.25, 5030.0]
0 0 [4053.5, 3940.5, 4052.25, 3939.75]
0 1 [3043.75, 3257.5, 3035.0, 3251.25]
1 0 [3311.25, 3435.25, 3315.5, 3438.25]
1 1 [5002.75, 5024.5, 5011.75, 5031.25]
0 0 [4054.25, 3941.0, 4053.0, 3940.25]
0 1 [3045.75, 3259.0, 3037.0, 3253.0]
1 0 [3315.0, 3439.5, 3319.25, 3442.25]
1 1 [5006.75, 5029.25, 5015.75, 5036.0]
0 0 [4055.25, 3941.75, 4054.0, 3941.25]
0 1 [3045.5, 3258.0, 3036.75, 3252.0]
1 0 [3315.25, 3439.5, 3319.5, 3442.5]
1 1 [5004.5, 5026.75, 5013.0, 5033.5]
0 0 [4051.5, 3938.5, 4050.25, 3937.75]
0 1 [3043.75, 3256.25, 3035.0, 3250.25]
1 0 [3315.25, 3439.5, 3319.25, 3442.5]
1 1 [5007.75, 5031.0, 5016.0, 5037.25]
0 0 [4053.75, 3940.25, 4052.5, 3939.5]
0 1 [3046.0, 3256.75, 3037.25, 3250.5]
1 0 [3317.75, 3442.75, 3322.0, 3445.5]
1 1 [5005.5, 5031.75, 5014.0, 5038.25]
0 0 [4051.5, 3937.5, 4050.25, 3937.0]
0 1 [3049.5, 3255.25, 3040.5, 3249.0]
1 0 [3316.0, 3443.25, 3320.0, 3446.0]
1 1 [5004.0, 5037.25, 5012.75, 5043.75]
0 0 [4052.25, 3937.75, 4051.25, 3937.25]
0 1 [3056.75, 3253.25, 3047.5, 3247.0]
1 0 [3317.0, 3447.75, 3321.25, 3450.25]
1 1 [4998.75, 5039.75, 5007.0, 5046.25]
0 0 [4049.5, 3935.0, 4049.25, 3935.0]
0 1 [3060.75, 3250.5, 3051.25, 3244.5]
1 0 [3316.25, 3448.0, 3321.0, 3451.5]
1 1 [5000.5, 5040.75, 5009.25, 5047.25]
0 0 [4050.25, 3935.75, 4050.25, 3936.0]
0 1 [3057.25, 3254.5, 3048.0, 3248.5]
1 0 [3323.5, 3451.75, 3329.25, 3455.75]
1 1 [5009.25, 5040.75, 5017.5, 5047.25]
0 0 [4048.75, 3935.75, 4049.0, 3936.5]
0 1 [3055.25, 3258.5, 3046.25, 3252.75]
1 0 [3325.75, 3456.25, 3331.75, 3460.25]
1 1 [5010.75, 5042.5, 5019.0, 5049.0]
0 0 [4047.75, 3939.25, 4048.0, 3939.75]
0 1 [3059.0, 3260.25, 3050.0, 3254.25]
1 0 [3331.5, 3465.5, 3336.75, 3469.25]
1 1 [5010.25, 5044.25, 5018.75, 5050.75]
0 0 [4050.0, 3939.0, 4050.0, 3939.0]
0 1 [3062.5, 3262.5, 3053.25, 3256.5]
1 0 [3340.5, 3466.75, 3345.75, 3470.25]
1 1 [5013.0, 5043.0, 5021.5, 5049.5]
0 0 [4049.25, 3935.0, 4049.25, 3935.0]
0 1 [3065.25, 3268.5, 3056.5, 3262.75]
1 0 [3348.75, 3472.5, 3353.75, 3476.0]
1 1 [5015.75, 5045.25, 5024.25, 5051.75]
0 0 [4050.0, 3937.25, 4049.75, 3937.25]
0 1 [3071.75, 3274.5, 3062.75, 3268.75]
1 0 [3355.0, 3479.25, 3359.75, 3482.75]
1 1 [5015.25, 5044.5, 5024.25, 5051.25]
0 0 [4048.5, 3934.25, 4048.25, 3934.25]
0 1 [3076.75, 3279.25, 3068.0, 3273.5]
1 0 [3362.0, 3482.5, 3367.0, 3485.75]
1 1 [5020.5, 5048.25, 5029.5, 5055.0]
0 0 [4047.5, 3932.75, 4047.0, 3932.5]
0 1 [3085.5, 3288.0, 3076.5, 3282.25]
1 0 [3369.25, 3491.5, 3374.0, 3494.75]
1 1 [5019.5, 5048.5, 5028.5, 5055.25]
0 0 [4042.75, 3930.75, 4042.25, 3930.5]
0 1 [3093.0, 3293.5, 3084.0, 3287.25]
1 0 [3372.0, 3496.0, 3376.75, 3499.0]
1 1 [5021.75, 5051.25, 5030.5, 5058.0]
0 0 [4042.25, 3927.75, 4041.75, 3927.75]
0 1 [3103.25, 3302.75, 3094.25, 3296.75]
1 0 [3384.75, 3502.5, 3389.0, 3505.75]
1 1 [5021.0, 5048.75, 5029.75, 5055.5]
0 0 [4037.75, 3920.0, 4037.0, 3919.75]
0 1 [3108.5, 3307.25, 3099.5, 3301.25]
1 0 [3387.75, 3503.5, 3392.0, 3506.5]
1 1 [5020.75, 5049.25, 5030.0, 5056.0]
0 0 [4033.25, 3915.75, 4032.5, 3915.5]
0 1 [3116.5, 3313.75, 3107.5, 3307.75]
1 0 [3395.0, 3511.5, 3399.0, 3514.5]
1 1 [5022.75, 5051.25, 5031.75, 5057.75]
0 0 [4031.5, 3913.75, 4030.75, 3913.5]
0 1 [3124.0, 3321.25, 3115.25, 3315.0]
1 0 [3400.75, 3514.5, 3405.0, 3517.5]
1 1 [5025.5, 5051.75, 5034.0, 5058.75]
0 0 [4025.5, 3905.5, 4024.75, 3905.25]
0 1 [3130.25, 3326.75, 3121.75, 3321.0]
1 0 [3409.25, 3519.0, 3413.5, 3522.0]
1 1 [5028.75, 5055.0, 5037.25, 5061.75]
0 0 [4027.25, 3904.0, 4026.25, 3903.5]
0 1 [3141.0, 3336.75, 3132.25, 3330.75]
1 0 [3417.5, 3523.5, 3421.5, 3526.5]
1 1 [5030.5, 5055.75, 5039.75, 5062.5]
0 0 [4022.75, 3897.75, 4021.75, 3897.25]
0 1 [3146.0, 3342.0, 3137.25, 3336.0]
1 0 [3424.25, 3527.0, 3428.25, 3530.0]
1 1 [5035.25, 5059.0, 5044.0, 5065.75]
0 0 [4020.25, 3893.5, 4019.25, 3893.0]
0 1 [3155.75, 3350.0, 3147.25, 3344.25]
1 0 [3435.5, 3535.5, 3439.5, 3538.5]
1 1 [5034.75, 5059.5, 5043.75, 5066.5]
0 0 [4013.5, 3884.5, 4012.5, 3884.0]
0 1 [3162.0, 3354.5, 3153.25, 3348.75]
1 0 [3441.0, 3538.5, 3445.0, 3541.5]
1 1 [5040.75, 5065.5, 5050.0, 5072.5]
0 0 [4012.75, 3882.0, 4011.75, 3881.5]
0 1 [3173.0, 3365.0, 3164.0, 3359.0]
1 0 [3452.75, 3549.0, 3456.75, 3551.75]
1 1 [5044.5, 5068.0, 5053.75, 5075.0]
0 0 [4006.5, 3876.0, 4005.5, 3875.25]
0 1 [3179.0, 3371.0, 3170.5, 3365.5]
1 0 [3458.5, 3553.75, 3462.25, 3556.5]
1 1 [5048.25, 5070.75, 5057.5, 5077.75]
0 0 [4001.0, 3870.5, 3999.75, 3869.75]
0 1 [3188.0, 3380.0, 3179.5, 3374.5]
1 0 [3468.5, 3563.75, 3472.25, 3566.5]
1 1 [5053.25, 5075.25, 5062.0, 5082.25]
0 0 [3997.75, 3867.0, 3996.5, 3866.25]
0 1 [3199.5, 3389.5, 3190.75, 3383.75]
1 0 [3478.25, 3570.75, 3482.0, 3573.25]
1 1 [5052.75, 5076.5, 5062.25, 5083.5]
0 0 [3992.25, 3857.5, 3991.0, 3856.75]
0 1 [3210.75, 3397.0, 3202.25, 3391.75]
1 0 [3488.25, 3577.25, 3491.75, 3579.75]
1 1 [5056.25, 5081.25, 5065.5, 5088.5]
0 0 [3989.0, 3852.5, 3987.75, 3851.75]
0 1 [3225.0, 3408.5, 3216.25, 3402.75]
1 0 [3498.75, 3588.0, 3502.0, 3590.75]
1 1 [5057.25, 5085.0, 5066.5, 5092.0]
0 0 [3980.5, 3844.25, 3979.25, 3843.25]
0 1 [3236.75, 3416.0, 3227.75, 3410.25]
1 0 [3504.5, 3595.25, 3507.75, 3597.5]
1 1 [5059.75, 5090.0, 5068.75, 5097.0]
0 0 [3975.25, 3838.5, 3974.0, 3837.5]
0 1 [3253.5, 3429.75, 3244.75, 3424.0]
1 0 [3516.0, 3607.25, 3519.25, 3609.75]
1 1 [5062.0, 5094.0, 5070.75, 5101.25]
0 0 [3965.0, 3827.25, 3963.75, 3826.75]
0 1 [3268.25, 3440.25, 3259.5, 3434.75]
1 0 [3525.0, 3615.25, 3528.0, 3617.75]
1 1 [5062.25, 5098.0, 5071.5, 5105.5]
0 0 [3959.0, 3817.25, 3957.75, 3816.75]
0 1 [3287.25, 3453.75, 3278.25, 3448.0]
1 0 [3535.25, 3622.75, 3538.25, 3625.25]
1 1 [5061.25, 5100.25, 5070.5, 5107.5]
0 0 [3948.25, 3803.0, 3947.0, 3802.5]
0 1 [3304.0, 3465.0, 3295.25, 3458.75]
1 0 [3540.0, 3627.25, 3543.25, 3629.75]
1 1 [5062.25, 5105.0, 5071.75, 5112.5]
0 0 [3937.25, 3791.5, 3936.25, 3791.0]
0 1 [3323.75, 3479.25, 3314.5, 3473.25]
1 0 [3548.0, 3638.0, 3551.0, 3640.25]
1 1 [5060.75, 5108.75, 5070.25, 5116.25]
0 0 [3927.25, 3780.5, 3926.5, 3780.25]
0 1 [3344.5, 3493.0, 3335.0, 3487.0]
1 0 [3555.5, 3645.5, 3558.25, 3647.75]
1 1 [5059.0, 5112.0, 5068.75, 5119.25]
0 0 [3913.5, 3764.0, 3912.5, 3763.75]
0 1 [3362.75, 3506.0, 3353.5, 3500.5]
1 0 [3561.5, 3651.25, 3564.25, 3653.5]
1 1 [5059.5, 5113.75, 5068.75, 5121.0]
0 0 [3902.25, 3753.5, 3901.5, 3753.25]
0 1 [3379.5, 3521.0, 3370.25, 3515.25]
1 0 [3565.75, 3658.5, 3568.25, 3660.5]
1 1 [5056.5, 5112.5, 5066.0, 5120.0]
0 0 [3887.5, 3739.25, 3886.75, 3739.0]
0 1 [3393.5, 3531.0, 3384.5, 3525.0]
1 0 [3570.0, 3662.5, 3572.75, 3664.5]
1 1 [5057.75, 5116.75, 5067.5, 5124.25]
0 0 [3881.25, 3729.25, 3880.0, 3729.0]
0 1 [3412.5, 3546.5, 3403.25, 3540.75]
1 0 [3580.0, 3670.25, 3582.5, 3672.25]
1 1 [5056.25, 5115.0, 5066.0, 5122.5]
0 0 [3868.25, 3714.25, 3867.25, 3714.0]
0 1 [3423.25, 3557.0, 3414.0, 3551.25]
1 0 [3581.25, 3670.75, 3584.0, 3672.75]
1 1 [5057.5, 5114.5, 5067.25, 5122.0]
0 0 [3859.25, 3705.0, 3858.25, 3704.75]
0 1 [3437.25, 3572.0, 3428.25, 3566.25]
1 0 [3586.5, 3677.25, 3589.25, 3679.5]
1 1 [5057.5, 5113.75, 5067.5, 5121.5]
0 0 [3845.5, 3692.0, 3844.5, 3691.5]
0 1 [3447.5, 3580.5, 3438.0, 3574.5]
1 0 [3588.5, 3679.0, 3591.25, 3681.0]
1 1 [5056.5, 5114.5, 5066.0, 5122.25]
0 0 [3837.25, 3679.0, 3836.75, 3679.0]
0 1 [3459.25, 3587.25, 3450.5, 3581.5]
1 0 [3596.0, 3679.75, 3599.25, 3682.25]
1 1 [5052.5, 5115.75, 5062.5, 5123.5]
0 0 [3839.25, 3668.75, 3838.75, 3668.75]
0 1 [3476.5, 3596.0, 3467.25, 3590.0]
1 0 [3604.0, 3680.0, 3606.5, 3682.25]
1 1 [5051.25, 5117.75, 5061.25, 5125.5]
0 0 [3833.0, 3660.5, 3832.5, 3660.5]
0 1 [3484.0, 3601.25, 3474.75, 3595.5]
1 0 [3605.25, 3687.25, 3607.5, 3689.25]
1 1 [5052.25, 5119.75, 5062.0, 5127.5]
0 0 [3822.0, 3660.0, 3821.25, 3659.75]
0 1 [3490.75, 3611.0, 3481.25, 3605.5]
1 0 [3602.75, 3696.75, 3605.5, 3699.0]
1 1 [5052.0, 5120.25, 5062.0, 5128.0]
0 0 [3811.0, 3657.25, 3810.25, 3657.0]
0 1 [3494.25, 3613.0, 3484.75, 3607.25]
1 0 [3603.5, 3700.25, 3605.75, 3702.0]
1 1 [5052.25, 5123.25, 5062.0, 5131.0]
0 0 [3811.75, 3655.5, 3810.75, 3655.0]
0 1 [3500.75, 3617.75, 3491.5, 3611.75]
1 0 [3609.5, 3703.5, 3611.5, 3705.25]
1 1 [5052.25, 5124.75, 5062.5, 5132.5]
0 0 [3806.25, 3647.75, 3805.5, 3647.5]
0 1 [3503.75, 3618.0, 3494.5, 3612.0]
1 0 [3608.75, 3702.5, 3611.0, 3704.25]
1 1 [5052.75, 5127.5, 5062.75, 5135.25]
0 0 [3804.75, 3646.0, 3804.0, 3645.5]
0 1 [3507.5, 3621.25, 3498.25, 3615.25]
1 0 [3611.0, 3706.0, 3613.25, 3707.75]
1 1 [5054.5, 5129.25, 5064.5, 5137.0]
0 0 [3800.75, 3642.75, 3800.25, 3642.5]
0 1 [3508.0, 3621.5, 3498.75, 3615.25]
1 0 [3607.25, 3701.5, 3609.75, 3703.25]
1 1 [5052.25, 5127.5, 5062.0, 5135.25]
0 0 [3801.0, 3639.75, 3800.5, 3639.5]
0 1 [3509.0, 3620.75, 3499.5, 3614.75]
1 0 [3613.0, 3704.25, 3615.25, 3706.0]
1 1 [5053.75, 5129.75, 5063.75, 5137.5]
0 0 [3804.0, 3640.25, 3803.0, 3640.25]
0 1 [3510.0, 3621.25, 3500.75, 3615.25]
1 0 [3612.0, 3703.0, 3614.25, 3704.75]
1 1 [5053.0, 5129.75, 5063.0, 5137.5]
0 0 [3800.75, 3638.0, 3800.0, 3637.75]
0 1 [3509.25, 3619.5, 3499.75, 3613.5]
1 0 [3610.75, 3703.0, 3613.0, 3704.75]
1 1 [5052.0, 5129.5, 5061.75, 5137.25]
0 0 [3801.5, 3640.0, 3800.75, 3639.75]
0 1 [3512.5, 3621.75, 3503.0, 3615.75]
1 0 [3610.25, 3703.5, 3612.25, 3705.25]
1 1 [5048.75, 5127.5, 5058.25, 5135.25]
0 0 [3801.0, 3640.5, 3800.25, 3640.5]
0 1 [3510.25, 3618.75, 3500.75, 3612.75]
1 0 [3606.75, 3702.75, 3608.75, 3704.5]
1 1 [5049.25, 5129.5, 5059.25, 5137.25]
0 0 [3802.0, 3645.25, 3801.5, 3645.0]
0 1 [3510.25, 3619.5, 3500.75, 3613.75]
1 0 [3605.5, 3704.5, 3607.5, 3706.25]
1 1 [5046.0, 5124.25, 5056.25, 5132.25]
0 0 [3800.75, 3648.0, 3800.0, 3647.75]
0 1 [3502.75, 3615.25, 3493.25, 3609.25]
1 0 [3598.5, 3700.25, 3600.5, 3702.0]
1 1 [5046.0, 5122.0, 5056.25, 5129.75]
0 0 [3807.5, 3657.75, 3806.75, 3657.75]
0 1 [3499.75, 3614.0, 3490.25, 3608.25]
1 0 [3597.5, 3700.0, 3599.75, 3701.75]
1 1 [5043.5, 5118.75, 5053.25, 5126.75]
0 0 [3815.25, 3664.75, 3814.5, 3664.5]
0 1 [3493.25, 3607.0, 3483.75, 3601.25]
1 0 [3592.25, 3693.25, 3594.5, 3695.0]
1 1 [5041.0, 5116.5, 5050.75, 5124.25]
0 0 [3825.25, 3675.5, 3824.5, 3675.25]
0 1 [3486.75, 3602.5, 3477.25, 3596.5]
1 0 [3587.0, 3691.25, 3589.25, 3693.0]
1 1 [5037.25, 5110.75, 5046.75, 5118.25]
0 0 [3834.25, 3691.0, 3833.25, 3690.75]
0 1 [3476.75, 3595.75, 3467.25, 3589.75]
1 0 [3576.0, 3685.25, 3578.25, 3687.0]
1 1 [5030.5, 5102.75, 5040.5, 5110.25]
0 0 [3842.5, 3704.25, 3841.75, 3704.0]
0 1 [3464.75, 3586.5, 3455.0, 3580.5]
1 0 [3569.0, 3680.0, 3571.5, 3681.75]
1 1 [5028.75, 5097.75, 5038.25, 5105.5]
0 0 [3856.75, 3719.75, 3855.75, 3719.5]
0 1 [3452.0, 3578.25, 3442.75, 3572.25]
1 0 [3563.25, 3673.0, 3565.5, 3675.0]
1 1 [5024.0, 5088.0, 5033.25, 5095.5]
0 0 [3871.25, 3735.75, 3870.25, 3735.25]
0 1 [3436.0, 3568.0, 3426.25, 3561.75]
1 0 [3554.25, 3664.5, 3556.5, 3666.5]
1 1 [5025.25, 5084.0, 5034.5, 5091.75]
0 0 [3885.25, 3753.75, 3884.0, 3753.25]
0 1 [3421.5, 3559.0, 3412.0, 3552.75]
1 0 [3545.75, 3659.25, 3548.25, 3661.25]
1 1 [5020.25, 5076.75, 5029.75, 5084.5]
0 0 [3896.75, 3768.75, 3895.5, 3768.0]
0 1 [3405.0, 3545.5, 3395.5, 3539.5]
1 0 [3536.25, 3650.5, 3538.75, 3652.5]
1 1 [5018.5, 5073.25, 5028.25, 5080.75]
0 0 [3910.75, 3783.75, 3909.75, 3783.0]
0 1 [3389.0, 3533.75, 3379.5, 3527.75]
1 0 [3528.0, 3642.5, 3530.75, 3644.5]
1 1 [5015.0, 5066.75, 5024.75, 5074.0]
0 0 [3923.25, 3797.75, 3922.25, 3797.25]
0 1 [3371.25, 3520.75, 3362.0, 3514.5]
1 0 [3515.25, 3630.25, 3518.0, 3632.25]
1 1 [5012.0, 5060.25, 5021.5, 5067.75]
0 0 [3936.5, 3813.5, 3935.25, 3813.0]
0 1 [3350.0, 3505.25, 3340.75, 3499.25]
1 0 [3505.0, 3622.25, 3507.75, 3624.5]
1 1 [5011.25, 5055.0, 5020.0, 5062.25]
0 0 [3948.25, 3829.25, 3947.0, 3828.75]
0 1 [3331.0, 3491.75, 3321.75, 3485.75]
1 0 [3491.75, 3610.25, 3494.75, 3612.5]
1 1 [5007.25, 5049.0, 5016.0, 5056.25]
0 0 [3958.75, 3839.0, 3957.25, 3838.5]
0 1 [3312.0, 3475.5, 3303.0, 3469.5]
1 0 [3484.0, 3599.5, 3487.0, 3601.75]
1 1 [5005.75, 5045.75, 5015.25, 5052.75]
0 0 [3973.75, 3851.5, 3972.25, 3851.0]
0 1 [3295.0, 3463.0, 3285.75, 3457.0]
1 0 [3473.75, 3588.25, 3477.0, 3590.5]
1 1 [5002.25, 5038.25, 5011.75, 5045.25]
0 0 [3981.75, 3862.75, 3980.5, 3862.25]
0 1 [3274.75, 3449.25, 3265.5, 3443.25]
1 0 [3457.25, 3575.0, 3460.75, 3577.5]
1 1 [5001.0, 5034.5, 5010.5, 5041.75]
0 0 [3992.5, 3875.75, 3991.25, 3875.5]
0 1 [3258.5, 3436.0, 3249.0, 3430.25]
1 0 [3448.0, 3565.5, 3451.25, 3568.25]
1 1 [4998.25, 5029.75, 5007.0, 5037.0]
0 0 [4002.75, 3884.75, 4001.75, 3884.25]
0 1 [3240.0, 3422.0, 3230.5, 3416.0]
1 0 [3437.0, 3551.75, 3440.75, 3554.25]
1 1 [4996.0, 5023.25, 5004.5, 5030.25]
0 0 [4015.0, 3896.75, 4013.75, 3896.25]
0 1 [3223.25, 3411.25, 3213.75, 3405.5]
1 0 [3430.5, 3544.75, 3434.0, 3547.5]
1 1 [4994.75, 5019.0, 5003.25, 5025.75]
0 0 [4025.0, 3907.25, 4023.75, 3906.75]
0 1 [3205.5, 3397.25, 3196.25, 3391.25]
1 0 [3418.5, 3531.0, 3422.25, 3533.5]
1 1 [4989.5, 5012.25, 4998.5, 5018.75]
0 0 [4035.75, 3916.25, 4034.75, 3915.5]
0 1 [3191.75, 3387.25, 3182.75, 3381.25]
1 0 [3413.5, 3523.75, 3417.25, 3526.5]
1 1 [4987.0, 5007.5, 4995.5, 5014.25]
0 0 [4045.5, 3926.5, 4044.25, 3925.75]
0 1 [3177.5, 3376.5, 3168.5, 3370.75]
1 0 [3400.5, 3511.75, 3404.25, 3514.5]
1 1 [4983.0, 5000.75, 4991.25, 5007.25]
0 0 [4051.75, 3934.5, 4050.5, 3933.75]
0 1 [3162.25, 3366.0, 3153.25, 3360.25]
1 0 [3393.5, 3504.0, 3397.0, 3506.75]
1 1 [4981.0, 4996.75, 4989.25, 5003.25]
0 0 [4061.25, 3942.75, 4060.25, 3942.0]
0 1 [3154.0, 3359.5, 3144.75, 3353.5]
1 0 [3389.0, 3496.75, 3392.75, 3499.5]
1 1 [4975.75, 4992.25, 4985.0, 4998.75]
0 0 [4068.25, 3948.0, 4067.0, 3947.25]
0 1 [3144.5, 3351.0, 3135.5, 3345.0]
1 0 [3381.5, 3489.75, 3385.5, 3492.75]
1 1 [4975.75, 4992.0, 4984.5, 4998.75]
0 0 [4074.0, 3955.0, 4072.75, 3954.5]
0 1 [3135.5, 3344.0, 3126.5, 3338.0]
1 0 [3376.5, 3486.25, 3380.75, 3489.25]
1 1 [4972.75, 4987.75, 4981.5, 4994.5]
0 0 [4076.25, 3958.25, 4075.0, 3957.25]
0 1 [3125.5, 3336.25, 3116.5, 3330.25]
